"Name","val/acc_best","seed","test/acc","model/backbone/delta","model/backbone/snr_db","Updated","Runtime","Created","End Time","ID","Notes","State","Tags","paths/output_dir","trainer/default_root_dir","model","epoch","test/loss","train/acc","train/loss","trainer/global_step","val/acc","val/loss"
"wild-sweep-399","0.8823999762535095","8","0.8835999965667725","1","80","2023-05-31T20:26:19.000Z","271","2023-05-31T20:21:48.000Z","2023-05-31T20:26:19.000Z","bu3ccjdr","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_22-21-50","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_22-21-50","airtnn","100","0.3687749207019806","0.8613600134849548","0.39132973551750183","9800","0.8784000277519226","0.37642109394073486"
"resilient-sweep-398","0.8668000102043152","7","0.8575999736785889","1","80","2023-05-31T20:21:41.000Z","269","2023-05-31T20:17:12.000Z","2023-05-31T20:21:41.000Z","vvied2wv","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_22-17-14","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_22-17-14","airtnn","100","0.4294853210449219","0.8560000061988831","0.4066590368747711","9800","0.8587999939918518","0.4126705229282379"
"fallen-sweep-397","0.881600022315979","6","0.8543999791145325","1","80","2023-05-31T20:17:07.000Z","271","2023-05-31T20:12:36.000Z","2023-05-31T20:17:07.000Z","xfd4dxw7","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_22-12-38","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_22-12-38","airtnn","100","0.4156702160835266","0.8613600134849548","0.3934800624847412","9800","0.857200026512146","0.394275575876236"
"expert-sweep-396","0.8812000155448914","5","0.8691999912261963","1","80","2023-05-31T20:12:32.000Z","267","2023-05-31T20:08:05.000Z","2023-05-31T20:12:32.000Z","4q3yfsd4","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_22-08-07","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_22-08-07","airtnn","100","0.3814370930194855","0.8639199733734131","0.3882710635662079","9800","0.8776000142097473","0.3903583288192749"
"valiant-sweep-395","0.8772000074386597","4","0.8615999817848206","1","80","2023-05-31T20:07:58.000Z","269","2023-05-31T20:03:29.000Z","2023-05-31T20:07:58.000Z","f9ehx03o","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_22-03-31","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_22-03-31","airtnn","100","0.41512003540992737","0.8519200086593628","0.4166254699230194","9800","0.8619999885559082","0.40440329909324646"
"neat-sweep-394","0.8736000061035156","3","0.8600000143051147","1","80","2023-05-31T20:03:21.000Z","271","2023-05-31T19:58:50.000Z","2023-05-31T20:03:21.000Z","az3ln9su","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_21-58-52","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_21-58-52","airtnn","100","0.4268789887428284","0.8562399744987488","0.4153441190719605","9800","0.8611999750137329","0.4115965962409973"
"mild-sweep-393","0.8827999830245972","2","0.8587999939918518","1","80","2023-05-31T19:58:45.000Z","272","2023-05-31T19:54:13.000Z","2023-05-31T19:58:45.000Z","xt3o9w00","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_21-54-16","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_21-54-16","airtnn","100","0.38982200622558594","0.8604000210762024","0.3969649970531464","9800","0.8727999925613403","0.370620459318161"
"vivid-sweep-392","0.8748000264167786","1","0.8460000157356262","1","80","2023-05-31T19:54:10.000Z","269","2023-05-31T19:49:41.000Z","2023-05-31T19:54:10.000Z","uutjz31l","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_21-49-43","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_21-49-43","airtnn","100","0.44852837920188904","0.8593599796295166","0.3991574347019195","9800","0.8655999898910522","0.3867091834545135"
"azure-sweep-391","0.8759999871253967","0","0.868399977684021","1","80","2023-05-31T19:49:34.000Z","269","2023-05-31T19:45:05.000Z","2023-05-31T19:49:34.000Z","oggmtol7","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_21-45-07","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_21-45-07","airtnn","100","0.3983085751533508","0.8533599972724915","0.4104727804660797","9800","0.8672000169754028","0.4053899645805359"
"comic-sweep-390","0.8740000128746033","9","0.8583999872207642","1","60","2023-05-31T19:45:02.000Z","273","2023-05-31T19:40:29.000Z","2023-05-31T19:45:02.000Z","eozdi1eh","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_21-40-31","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_21-40-31","airtnn","100","0.4146128594875336","0.85343998670578","0.4114992320537567","9800","0.8676000237464905","0.3963603079319"
"clean-sweep-389","0.878000020980835","8","0.8784000277519226","1","60","2023-05-31T19:40:26.000Z","273","2023-05-31T19:35:53.000Z","2023-05-31T19:40:26.000Z","z2z22rkk","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_21-35-55","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_21-35-55","airtnn","100","0.3734254837036133","0.8583199977874756","0.392451137304306","9800","0.878000020980835","0.3729309141635895"
"major-sweep-388","0.8668000102043152","7","0.8507999777793884","1","60","2023-05-31T19:35:46.000Z","270","2023-05-31T19:31:16.000Z","2023-05-31T19:35:46.000Z","9ekuup1e","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_21-31-19","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_21-31-19","airtnn","100","0.455045223236084","0.8576800227165222","0.4109854400157929","9800","0.857200026512146","0.42509764432907104"
"dandy-sweep-387","0.8831999897956848","6","0.848800003528595","1","60","2023-05-31T19:31:11.000Z","271","2023-05-31T19:26:40.000Z","2023-05-31T19:31:11.000Z","fh0snmyu","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_21-26-42","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_21-26-42","airtnn","100","0.42915311455726624","0.8611999750137329","0.3904526233673096","9800","0.8539999723434448","0.40472978353500366"
"sage-sweep-386","0.8863999843597412","5","0.8736000061035156","1","60","2023-05-31T19:26:37.000Z","273","2023-05-31T19:22:04.000Z","2023-05-31T19:26:37.000Z","qqknzgds","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_21-22-06","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_21-22-06","airtnn","100","0.3826078772544861","0.8612800240516663","0.3932313323020935","9800","0.8672000169754028","0.39443594217300415"
"fast-sweep-385","0.8784000277519226","4","0.8632000088691711","1","60","2023-05-31T19:21:59.000Z","271","2023-05-31T19:17:28.000Z","2023-05-31T19:21:59.000Z","tm3ojldc","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_21-17-30","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_21-17-30","airtnn","100","0.3865318894386291","0.8572800159454346","0.4054439961910248","9800","0.8715999722480774","0.3730564713478088"
"giddy-sweep-384","0.8655999898910522","3","0.8479999899864197","1","60","2023-05-31T19:17:21.000Z","269","2023-05-31T19:12:52.000Z","2023-05-31T19:17:21.000Z","c7jma0yl","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_21-12-54","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_21-12-54","airtnn","100","0.4337920546531677","0.8558400273323059","0.4135012626647949","9800","0.8528000116348267","0.4266219139099121"
"polished-sweep-383","0.8751999735832214","2","0.8651999831199646","1","60","2023-05-31T19:12:47.000Z","271","2023-05-31T19:08:16.000Z","2023-05-31T19:12:47.000Z","zo4neex9","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_21-08-18","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_21-08-18","airtnn","100","0.3895144462585449","0.8639199733734131","0.3911069631576538","9800","0.8740000128746033","0.3673345446586609"
"sweet-sweep-382","0.8708000183105469","1","0.8468000292778015","1","60","2023-05-31T19:08:11.000Z","271","2023-05-31T19:03:40.000Z","2023-05-31T19:08:11.000Z","73y4yuhd","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_21-03-42","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_21-03-42","airtnn","100","0.45357972383499146","0.8579199910163879","0.40548741817474365","9800","0.8708000183105469","0.3795899748802185"
"fine-sweep-381","0.8708000183105469","0","0.8623999953269958","1","60","2023-05-31T19:03:33.000Z","270","2023-05-31T18:59:03.000Z","2023-05-31T19:03:33.000Z","1m7smgae","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_20-59-06","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_20-59-06","airtnn","100","0.4015730917453766","0.8512799739837646","0.4144302308559418","9800","0.8587999939918518","0.40728920698165894"
"rosy-sweep-380","0.8632000088691711","9","0.8503999710083008","1","40","2023-05-31T18:58:56.000Z","271","2023-05-31T18:54:25.000Z","2023-05-31T18:58:56.000Z","rqizz086","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_20-54-27","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_20-54-27","airtnn","100","0.4359065592288971","0.8413599729537964","0.4563223123550415","9800","0.8592000007629395","0.4097630381584167"
"colorful-sweep-379","0.8695999979972839","8","0.8615999817848206","1","40","2023-05-31T18:54:17.000Z","269","2023-05-31T18:49:48.000Z","2023-05-31T18:54:17.000Z","a4wix7vj","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_20-49-50","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_20-49-50","airtnn","100","0.4250105023384094","0.8511199951171875","0.41753360629081726","9800","0.8507999777793884","0.4251832067966461"
"resilient-sweep-378","0.8676000237464905","7","0.8435999751091003","1","40","2023-05-31T18:49:44.000Z","267","2023-05-31T18:45:17.000Z","2023-05-31T18:49:44.000Z","pb76vhji","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_20-45-19","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_20-45-19","airtnn","100","0.4633466303348541","0.8548799753189087","0.4150380194187164","9800","0.8539999723434448","0.4283909201622009"
"splendid-sweep-377","0.8659999966621399","6","0.8507999777793884","1","40","2023-05-31T18:45:12.000Z","271","2023-05-31T18:40:41.000Z","2023-05-31T18:45:12.000Z","f0xpkmm6","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_20-40-43","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_20-40-43","airtnn","100","0.44165295362472534","0.8509600162506104","0.41890886425971985","9800","0.8452000021934509","0.4321209788322449"
"vague-sweep-376","0.868399977684021","5","0.8479999899864197","1","40","2023-05-31T18:40:35.000Z","273","2023-05-31T18:36:02.000Z","2023-05-31T18:40:35.000Z","awrhtn5p","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_20-36-04","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_20-36-04","airtnn","100","0.4298627972602844","0.8428800106048584","0.4378158152103424","9800","0.8596000075340271","0.4234847128391266"
"wise-sweep-375","0.8704000115394592","4","0.8547999858856201","1","40","2023-05-31T18:35:55.000Z","270","2023-05-31T18:31:25.000Z","2023-05-31T18:35:55.000Z","n0q316x6","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_20-31-27","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_20-31-27","airtnn","100","0.42265182733535767","0.8522400259971619","0.42428815364837646","9800","0.8547999858856201","0.4163351058959961"
"comic-sweep-374","0.8715999722480774","3","0.8575999736785889","1","40","2023-05-31T18:31:21.000Z","269","2023-05-31T18:26:52.000Z","2023-05-31T18:31:21.000Z","0x0iqdso","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_20-26-54","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_20-26-54","airtnn","100","0.43268758058547974","0.8503199815750122","0.4171606600284576","9800","0.8636000156402588","0.41753292083740234"
"grateful-sweep-373","0.8676000237464905","2","0.8443999886512756","1","40","2023-05-31T18:26:45.000Z","276","2023-05-31T18:22:09.000Z","2023-05-31T18:26:45.000Z","45t6ajqf","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_20-22-12","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_20-22-12","airtnn","100","0.4311556816101074","0.8518400192260742","0.4212539494037628","9800","0.8676000237464905","0.3945438861846924"
"charmed-sweep-372","0.8695999979972839","1","0.8428000211715698","1","40","2023-05-31T18:22:05.000Z","272","2023-05-31T18:17:33.000Z","2023-05-31T18:22:05.000Z","zqv6rad0","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_20-17-36","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_20-17-36","airtnn","100","0.4521466195583343","0.8562399744987488","0.40876442193984985","9800","0.857200026512146","0.39474889636039734"
"sandy-sweep-371","0.8691999912261963","0","0.8712000250816345","1","40","2023-05-31T18:17:27.000Z","270","2023-05-31T18:12:57.000Z","2023-05-31T18:17:27.000Z","q5ylym7t","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_20-13-00","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_20-13-00","airtnn","100","0.4011538028717041","0.8543999791145325","0.42069655656814575","9800","0.857200026512146","0.4125255048274994"
"super-sweep-370","0.8148000240325928","9","0.7843999862670898","1","20","2023-05-31T18:12:52.000Z","271","2023-05-31T18:08:21.000Z","2023-05-31T18:12:52.000Z","cioqbvi2","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_20-08-23","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_20-08-23","airtnn","100","0.6283582448959351","0.7789599895477295","0.6170654296875","9800","0.8027999997138977","0.5609890222549438"
"lively-sweep-369","0.8223999738693237","8","0.807200014591217","1","20","2023-05-31T18:08:14.000Z","273","2023-05-31T18:03:41.000Z","2023-05-31T18:08:14.000Z","71zdu8v5","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_20-03-44","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_20-03-44","airtnn","100","0.5671663284301758","0.78711998462677","0.5931384563446045","9800","0.8223999738693237","0.5225339531898499"
"vocal-sweep-368","0.8112000226974487","7","0.7832000255584717","1","20","2023-05-31T18:03:34.000Z","269","2023-05-31T17:59:05.000Z","2023-05-31T18:03:34.000Z","ff3xhoa3","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_19-59-07","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_19-59-07","airtnn","100","0.6339272260665894","0.8026400208473206","0.5610219836235046","9800","0.807200014591217","0.5761752724647522"
"dutiful-sweep-367","0.8216000199317932","6","0.798799991607666","1","20","2023-05-31T17:58:59.000Z","275","2023-05-31T17:54:24.000Z","2023-05-31T17:58:59.000Z","9n4988oa","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_19-54-26","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_19-54-26","airtnn","100","0.6000651121139526","0.7971199750900269","0.5799064040184021","9800","0.8076000213623047","0.5504835844039917"
"elated-sweep-366","0.8220000267028809","5","0.7947999835014343","1","20","2023-05-31T17:54:17.000Z","273","2023-05-31T17:49:44.000Z","2023-05-31T17:54:17.000Z","k1kj9z27","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_19-49-46","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_19-49-46","airtnn","100","0.589867889881134","0.7915999889373779","0.5881253480911255","9800","0.8083999752998352","0.5739022493362427"
"resilient-sweep-365","0.8184000253677368","4","0.7911999821662903","1","20","2023-05-31T17:49:38.000Z","265","2023-05-31T17:45:13.000Z","2023-05-31T17:49:38.000Z","31h6nc2b","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_19-45-15","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_19-45-15","airtnn","100","0.6071286201477051","0.7949600219726562","0.5784139633178711","9800","0.803600013256073","0.577010989189148"
"azure-sweep-364","0.8203999996185303","3","0.7968000173568726","1","20","2023-05-31T17:45:07.000Z","271","2023-05-31T17:40:36.000Z","2023-05-31T17:45:07.000Z","j8jl2ysy","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_19-40-38","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_19-40-38","airtnn","100","0.5990089178085327","0.7909600138664246","0.5864310264587402","9800","0.8112000226974487","0.5497426390647888"
"wise-sweep-363","0.8112000226974487","2","0.7924000024795532","1","20","2023-05-31T17:40:30.000Z","270","2023-05-31T17:36:00.000Z","2023-05-31T17:40:30.000Z","xbzwphtn","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_19-36-03","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_19-36-03","airtnn","100","0.5923923254013062","0.7875199913978577","0.5927103161811829","9800","0.8068000078201294","0.5598143339157104"
"flowing-sweep-362","0.8259999752044678","1","0.7883999943733215","1","20","2023-05-31T17:35:54.000Z","267","2023-05-31T17:31:27.000Z","2023-05-31T17:35:54.000Z","ssesa9y5","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_19-31-30","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_19-31-30","airtnn","100","0.5810443758964539","0.8060799837112427","0.5506075024604797","9800","0.8216000199317932","0.5156472325325012"
"comfy-sweep-361","0.8187999725341797","0","0.8051999807357788","1","20","2023-05-31T17:31:21.000Z","275","2023-05-31T17:26:46.000Z","2023-05-31T17:31:21.000Z","zfegvip7","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_19-26-48","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_19-26-48","airtnn","100","0.5749668478965759","0.7947999835014343","0.5707613825798035","9800","0.8112000226974487","0.5400545001029968"
"copper-sweep-360","0.5767999887466431","9","0.5023999810218811","1","0","2023-05-31T17:26:43.000Z","273","2023-05-31T17:22:10.000Z","2023-05-31T17:26:43.000Z","42rav77v","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_19-22-12","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_19-22-12","airtnn","100","1.3631649017333984","0.5224000215530396","1.3192414045333862","9800","0.5564000010490417","1.24725604057312"
"sunny-sweep-359","0.5648000240325928","8","0.5127999782562256","1","0","2023-05-31T17:22:05.000Z","270","2023-05-31T17:17:35.000Z","2023-05-31T17:22:05.000Z","ufkem898","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_19-17-37","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_19-17-37","airtnn","100","1.3397430181503296","0.5065600275993347","1.3469979763031006","9800","0.550000011920929","1.2197301387786863"
"devout-sweep-358","0.5619999766349792","7","0.487199991941452","1","0","2023-05-31T17:17:32.000Z","268","2023-05-31T17:13:04.000Z","2023-05-31T17:17:32.000Z","2kf19i9o","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_19-13-07","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_19-13-07","airtnn","100","1.4071975946426392","0.5484799742698669","1.2347674369812012","9800","0.5411999821662903","1.2883903980255127"
"autumn-sweep-357","0.5627999901771545","6","0.5271999835968018","1","0","2023-05-31T17:13:00.000Z","267","2023-05-31T17:08:33.000Z","2023-05-31T17:13:00.000Z","bkhla7ng","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_19-08-36","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_19-08-36","airtnn","100","1.3226711750030518","0.5372800230979919","1.2601176500320437","9800","0.5623999834060669","1.204074144363403"
"summer-sweep-356","0.5447999835014343","5","0.5059999823570251","1","0","2023-05-31T17:08:26.000Z","265","2023-05-31T17:04:01.000Z","2023-05-31T17:08:26.000Z","3vk7xnhn","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_19-04-03","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_19-04-03","airtnn","100","1.3567814826965332","0.5229600071907043","1.2966035604476929","9800","0.5315999984741211","1.288619041442871"
"iconic-sweep-355","0.5587999820709229","4","0.5299999713897705","1","0","2023-05-31T17:03:55.000Z","263","2023-05-31T16:59:32.000Z","2023-05-31T17:03:55.000Z","kag76gto","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_18-59-34","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_18-59-34","airtnn","100","1.331997990608215","0.5271199941635132","1.287878155708313","9800","0.5483999848365784","1.2477513551712036"
"glad-sweep-354","0.573199987411499","3","0.5375999808311462","1","0","2023-05-31T16:59:29.000Z","263","2023-05-31T16:55:06.000Z","2023-05-31T16:59:29.000Z","dp49vbgq","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_18-55-08","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_18-55-08","airtnn","100","1.3214945793151855","0.5278400182723999","1.300872564315796","9800","0.5555999875068665","1.2258809804916382"
"confused-sweep-353","0.5619999766349792","2","0.5055999755859375","1","0","2023-05-31T16:54:59.000Z","269","2023-05-31T16:50:30.000Z","2023-05-31T16:54:59.000Z","c0owqis2","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_18-50-32","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_18-50-32","airtnn","100","1.3713070154190063","0.5315999984741211","1.2785661220550537","9800","0.5407999753952026","1.258148431777954"
"amber-sweep-352","0.574400007724762","1","0.5144000053405762","1","0","2023-05-31T16:50:23.000Z","264","2023-05-31T16:45:59.000Z","2023-05-31T16:50:23.000Z","m2ho4tq8","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_18-46-02","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_18-46-02","airtnn","100","1.3702472448349","0.5354400277137756","1.2742769718170166","9800","0.574400007724762","1.2131354808807373"
"glad-sweep-351","0.5727999806404114","0","0.5260000228881836","1","0","2023-05-31T16:45:53.000Z","265","2023-05-31T16:41:28.000Z","2023-05-31T16:45:53.000Z","s31ggha7","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_18-41-31","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_18-41-31","airtnn","100","1.2976174354553225","0.5172799825668335","1.296578884124756","9800","0.5708000063896179","1.2048957347869873"
"giddy-sweep-350","0.8288000226020813","9","0.8259999752044678","0.5","80","2023-05-31T16:41:22.000Z","291","2023-05-31T16:36:31.000Z","2023-05-31T16:41:22.000Z","yuz60oe4","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_18-36-33","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_18-36-33","airtnn","100","0.513969361782074","0.8030400276184082","0.5461024641990662","9800","0.8288000226020813","0.4918724596500397"
"prime-sweep-349","0.8299999833106995","8","0.8288000226020813","0.5","80","2023-05-31T16:36:26.000Z","301","2023-05-31T16:31:25.000Z","2023-05-31T16:36:26.000Z","rx2woqgp","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_18-31-27","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_18-31-27","airtnn","100","0.5113694667816162","0.812720000743866","0.5273351669311523","9800","0.8167999982833862","0.5388550758361816"
"dark-sweep-348","0.8220000267028809","7","0.8051999807357788","0.5","80","2023-05-31T16:31:20.000Z","303","2023-05-31T16:26:17.000Z","2023-05-31T16:31:20.000Z","nli2h33w","paper_simulation","finished","05/30, alpha_delta","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_18-26-19","/home/simone/projects/topological_air_nn/topological_air_nn/logs/train/runs/2023-05-31_18-26-19","airtnn","100","0.5685597658157349","0.809440016746521","0.5286606550216675","9800","0.7943999767303467","0.5591796636581421"
